girl,std_mark,realpercentile,kcpe2001,kcpe2004,total_2004,rotation,total1_2005,streams1_2005,init_clsize,Nteachers,gradesize,schoolsize,Y2,schoolid,streamsize,Y1,Nteachers_prim,treatment,costs
0,0.64235157,75.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,7.714286,11,0,0
1,-1.1070055,16.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,2.4571428,11,0,0
1,-1.1990769,11.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,1.9,11,0,0
1,-0.78475547,29.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,4.678571,11,0,0
0,0.22803017,63.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,0.7714286,11,0,0
0,-0.50854117,50.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,2.4357142,11,0,0
0,0.6883873,75.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,4.757143,11,0,0
0,-0.4625055,41.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,1.9,11,0,0
1,-1.0609697,17.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,4.75,11,0,0
1,1.3789229,87.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,7.428571,11,0,0
0,-1.014934,21.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,0.0,11,0,0
1,0.8264944,78.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,10.342857,11,0,0
0,1.6091015,91.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,5.142857,11,0,0
0,-1.1990769,11.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,0.45,11,0,0
0,-0.27836263,50.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,0.92857146,11,0,0
0,-1.1990769,2.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,0.0,11,0,0
0,1.4709944,89.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,4.992857,11,0,0
1,-1.1070055,18.0,259.7,262.0,779,1,156.0,1,156.0,9,151.0,1.52,0.0,885,151.0,1.4428571,11,0,0
1,-0.096175574,44.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,18.207142,13,1,28
1,-0.6439774,37.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,13.278571,13,1,28
1,-0.3700765,35.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,9.885715,13,1,28
1,-0.826578,26.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,10.064285,13,1,28
0,-0.9178783,24.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,11.007143,13,1,28
1,-0.2787762,52.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,8.3714285,13,1,28
0,-2.013482,2.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,5.0,13,1,28
1,-1.6482809,7.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,14.514286,13,1,28
1,-0.096175574,42.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,9.921429,13,1,28
0,-0.3700765,36.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,11.9,13,1,28
1,-1.100479,20.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,9.05,13,1,28
1,-0.096175574,42.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,12.75,13,1,28
0,-1.2830796,13.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,5.392857,13,1,28
1,-1.0091786,21.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,12.6,13,1,28
0,0.08642504,49.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,8.95,13,1,28
0,-1.4656802,11.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,3.0,13,1,28
0,-0.5526771,30.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,9.992857,13,1,28
0,-1.0091786,22.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,11.55,13,1,28
0,-1.8308815,4.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,1.6,13,1,28
1,-0.6439774,29.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,7.35,13,1,28
0,-0.7352777,27.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,13.671429,13,1,28
1,-1.2374294,15.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,5.9071426,13,1,28
1,0.08642504,49.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,10.342857,13,1,28
1,-0.46137682,33.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,12.535714,13,1,28
0,-1.4656802,9.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,8.864285,13,1,28
0,-2.013482,1.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,0.15,13,1,28
0,0.26902565,58.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,12.885715,13,1,28
1,1.3646294,96.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,24.664286,13,1,28
1,1.4559296,99.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,36.12857,13,1,28
1,1.4559296,99.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,20.692858,13,1,28
0,0.17772534,54.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,10.5,13,1,28
1,0.5429266,66.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,20.178572,13,1,28
0,0.17772534,54.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,11.514286,13,1,28
0,0.17772534,55.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,18.714287,13,1,28
1,0.63422686,69.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,24.807144,13,1,28
1,0.26902565,57.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,10.885715,13,1,28
0,1.0907284,84.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,29.964287,13,1,28
0,0.5429266,66.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,12.492857,13,1,28
0,0.72552717,75.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,16.485714,13,1,28
1,0.8168275,77.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,23.085714,13,1,28
1,0.8168275,78.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,25.978573,13,1,28
1,0.5429266,66.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,11.492857,13,1,28
0,0.72552717,72.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,27.87857,13,1,28
1,0.72552717,72.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,15.7,13,1,28
1,1.3646294,96.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,16.2,13,1,28
0,1.1820288,87.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,9.664286,13,1,28
1,1.273329,91.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,17.057142,13,1,28
1,0.9994281,81.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,13.571428,13,1,28
0,1.273329,93.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,25.578571,13,1,28
1,1.3646294,97.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,19.15,13,1,28
1,1.1820288,87.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,31.428572,13,1,28
1,0.63422686,89.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,16.785713,13,1,28
0,1.1820288,87.0,267.0,243.0,978,1,104.0,1,104.0,18,104.0,1.17,1500.0,887,52.0,9.6,13,1,28
1,-0.6016667,34.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,17.22857,11,1,13
0,-1.309678,8.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,0.8,11,1,13
0,-0.5131653,38.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,16.078571,11,1,13
0,-0.46006444,41.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,14.178572,11,1,13
1,-1.7167845,1.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,8.028571,11,1,13
1,-0.3892633,42.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,11.314285,11,1,13
1,-0.93797207,17.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,9.3714285,11,1,13
1,-1.2742773,9.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,13.257143,11,1,13
1,-0.83177036,19.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,26.62143,11,1,13
0,-0.81407005,21.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,13.178572,11,1,13
0,-1.2388768,10.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,2.6714287,11,1,13
0,-0.77866954,23.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,1.0,11,1,13
1,-0.9910729,16.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,2.0857143,11,1,13
0,-0.7609692,25.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,24.964287,11,1,13
1,-0.6547675,32.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,12.0,11,1,13
0,-0.7609692,25.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,61.0,6.7714286,11,1,13
1,0.21254626,61.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,7.071429,11,1,12
0,0.24794681,63.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,1.0571429,11,1,12
0,1.3099637,89.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,15.957143,11,1,12
0,-0.10605881,53.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,27.907143,11,1,12
1,0.6904538,78.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,1.6714286,11,1,12
1,0.99135864,85.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,8.457143,11,1,12
0,1.009059,86.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,1.5,11,1,12
0,0.95595807,83.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,11.028572,11,1,12
0,0.61965275,75.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,0.5071429,11,1,12
1,0.070944004,58.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,22.264286,11,1,12
1,0.8851569,82.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,8.978571,11,1,12
0,0.60195243,74.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,2.7142859,11,1,12
1,1.5931683,92.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,14.471428,11,1,12
1,1.575468,91.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,8.521429,11,1,12
1,0.56655186,73.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,3.3714287,11,1,12
0,2.0002747,97.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,14.078571,11,1,12
1,2.4250815,99.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,15.214286,11,1,12
1,0.95595807,83.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,21.035715,11,1,12
0,0.42494962,68.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,2.0,11,1,12
1,1.0798601,87.0,237.0,237.0,708,1,123.0,1,123.0,10,124.0,1.28,800.0,889,63.0,12.514286,11,1,12
1,-0.35234463,35.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,6.3714285,11,1,24
1,-0.17727749,42.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,14.799999,11,1,24
0,0.78559166,76.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,10.357143,11,1,24
0,1.3983266,90.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,11.8,11,1,24
0,-1.5778145,7.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,3.7714286,11,1,24
0,1.7484608,98.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,10.971429,11,1,24
1,0.522991,71.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,25.821428,11,1,24
1,-1.0526131,18.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,6.6285715,11,1,24
1,-0.7462456,26.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,15.714286,11,1,24
0,1.2232594,86.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,11.164286,11,1,24
1,-0.0022103772,48.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,4.8428574,11,1,24
1,0.041556403,49.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,7.607143,11,1,24
1,-0.13351072,43.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,20.421429,11,1,24
0,1.4858601,95.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,7.3142858,11,1,24
1,-1.0088463,23.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,7.714286,11,1,24
1,-0.26481107,37.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,20.235714,11,1,24
0,-1.4902809,11.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,5.0928574,11,1,24
0,0.61052454,72.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,15.635715,11,1,24
1,-0.92131275,19.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,5.0285716,11,1,24
0,-1.4027474,13.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,17.342857,11,1,24
1,0.4354574,68.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,12.607143,11,1,24
0,1.7484608,99.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,8.007143,11,1,24
0,-1.3152138,15.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,28.035713,11,1,24
0,1.0481924,81.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,50.0,19.957142,11,1,24
0,1.1794927,84.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,9.992857,11,1,24
0,0.085323185,52.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,6.464286,11,1,24
0,0.8731252,78.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,12.5,11,1,24
0,-1.665348,4.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,16.492857,11,1,24
1,-0.17727749,42.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,3.857143,11,1,24
0,1.0044255,80.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,11.264286,11,1,24
0,1.2670262,88.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,5.2,11,1,24
0,1.0919591,83.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,10.935715,11,1,24
1,-0.22104427,40.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,22.171429,11,1,24
1,-0.045977157,46.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,12.6285715,11,1,24
0,-1.4902809,8.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,6.6,11,1,24
0,1.3983266,92.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,11.328571,11,1,24
0,0.65429133,74.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,30.0,11,1,24
0,1.4420934,94.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,13.221429,11,1,24
1,0.085323185,53.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,7.0,11,1,24
1,0.2603903,61.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,10.95,11,1,24
0,-1.7966484,3.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,8.0,11,1,24
1,-0.52741176,39.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,9.178572,11,1,24
1,0.4354574,68.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,8.857143,11,1,24
0,1.7484608,98.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,9.05,11,1,24
0,-1.2276802,14.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,13.914286,11,1,24
1,-0.92131275,19.0,283.5,287.0,695,1,115.0,1,115.0,9,99.0,0.99,1200.0,890,49.0,16.12143,11,1,24
1,-1.7019026,7.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,0.75,14,1,31
0,-1.4673778,11.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,2.6,14,1,31
0,-2.2882147,3.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,9.0,14,1,31
0,-0.41201597,32.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,11.6285715,14,1,31
0,-2.5227396,1.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,1.5,14,1,31
1,-1.89734,9.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,16.214287,14,1,31
0,-0.8028907,25.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,4.6,14,1,31
0,-0.41201597,32.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,12.942857,14,1,31
1,-0.9592406,20.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,8.1,14,1,31
0,-0.6856283,29.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,3.5,14,1,31
0,-1.076503,18.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,0.25,14,1,31
1,-1.89734,5.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,6.75,14,1,31
0,-0.92015314,21.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,11.685715,14,1,31
0,-0.88106567,22.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,8.071428,14,1,31
0,-0.8419782,24.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,9.157143,14,1,31
0,-1.264123,14.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,12.228571,14,1,31
0,-2.05369,4.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,6.9142857,14,1,31
0,-1.076503,17.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,9.357143,14,1,31
1,0.36973354,58.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,11.364285,14,1,30
0,0.05703374,41.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,8.65,14,1,30
1,0.017946266,40.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,14.757143,14,1,30
1,0.48699597,63.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,18.142857,14,1,30
1,-0.09931616,37.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,12.085714,14,1,30
0,0.6042584,67.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,12.592857,14,1,30
0,0.40882102,61.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,15.028572,14,1,30
0,0.17429617,48.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,28.342857,14,1,30
0,-0.021141209,39.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,11.457143,14,1,30
1,0.1352087,47.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,16.62857,14,1,30
1,0.017946266,40.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,12.142857,14,1,30
0,0.17429617,49.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,10.928572,14,1,30
1,0.25247112,53.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,9.171429,14,1,30
1,0.40882102,60.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,19.585714,14,1,30
0,0.33064607,57.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,14.971429,14,1,30
0,0.6042584,68.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,5.857143,14,1,30
0,0.1352087,46.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,8.3,14,1,30
1,0.1352087,46.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,16.042858,14,1,30
0,0.2915586,54.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,39.0,7.0714283,14,1,30
0,1.151483,90.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,13.714286,14,1,31
1,1.3860079,97.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,14.057142,14,1,31
1,1.4641829,99.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,31.571426,14,1,31
1,0.72152084,73.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,9.4,14,1,31
0,1.151483,89.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,11.928572,14,1,31
1,0.72152084,73.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,16.828571,14,1,31
1,1.0733081,86.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,17.414286,14,1,31
1,1.151483,89.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,29.992857,14,1,31
1,0.7996958,79.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,11.657143,14,1,31
0,1.3860079,97.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,30.0,14,1,31
1,1.1905705,91.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,9.942857,14,1,31
1,0.6433459,69.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,14.485714,14,1,31
1,0.87787074,80.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,9.771429,14,1,31
0,1.229658,93.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,17.085714,14,1,31
1,0.6433459,71.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,20.62143,14,1,31
0,0.9169582,83.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,18.228573,14,1,31
1,0.7606083,75.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,7.7714286,14,1,31
1,1.1123955,87.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,13.114286,14,1,31
0,0.7606083,77.0,247.5,265.0,915,1,113.0,2,56.5,13,115.0,1.16,1200.0,894,38.0,13.742857,14,1,31
1,-0.31979164,36.0,289.6,254.0,790,1,83.0,1,83.0,9,90.0,0.93,2000.0,895,45.0,0.15,11,1,44
