pupil_id,a01,treatment,pre_theta_sd,post_theta_sd,ple_tried,ple_pass,books_with,b_homework_pp,b_fem_pp,b_elec_pp,b_cement_pp,b_radio_pp,b_edhigh_teacher,b_fem_teacher,decile,scores_top,decile_decile,baseline_score,endline_score
6036009.0,6036.0,0.0,-0.7393398483593887,,1,0,0,0,0,1,0,1,0,0,2.0,0,0.0,20.0,14.0
6036019.0,6036.0,0.0,-0.5819127032886027,-0.9253942310194008,1,1,0,1,0,1,1,1,0,0,2.0,0,0.0,24.0,22.0
6036025.0,6036.0,0.0,-0.7683969891919744,-1.1341112863660174,1,0,0,0,1,1,1,1,0,0,2.0,0,0.0,22.0,18.0
6036028.0,6036.0,0.0,-0.7074314148757351,,0,0,0,0,0,0,0,1,0,0,2.0,0,0.0,22.0,
6040006.0,6040.0,1.0,-0.7975745911728317,-0.20473273754181712,0,0,0,1,0,1,0,0,0,0,2.0,0,4000.0,22.0,30.0
6040008.0,6040.0,1.0,-0.5553293611535391,-0.6917694601429223,1,1,0,1,0,1,0,1,0,0,2.0,0,20000.0,24.0,22.0
6040009.0,6040.0,1.0,-0.8406535567311042,-0.3631130431468035,0,0,0,1,1,0,0,1,0,0,2.0,0,2000.0,22.0,28.0
6040016.0,6040.0,1.0,-0.5693151544924788,-1.0932157292566036,0,0,0,1,0,0,0,0,0,0,2.0,0,18000.0,22.0,20.0
6040023.0,6040.0,1.0,-0.7346434010942311,-1.1049682451030605,0,0,0,1,0,1,1,1,0,0,2.0,0,8000.0,22.0,18.0
6040026.0,6040.0,1.0,-0.7523633563324192,-0.9458194147527338,0,0,0,1,1,0,0,1,0,0,2.0,0,6000.0,22.0,20.0
6040030.0,6040.0,1.0,-0.7712579748877144,,0,0,0,1,1,0,1,1,0,0,2.0,0,6000.0,24.0,
6042032.0,6042.0,0.0,-0.5515492074285355,,0,0,1,1,1,0,0,0,0,0,2.0,0,0.0,24.0,
6042036.0,6042.0,0.0,-0.5917731368150393,-1.1952084855440472,0,0,1,1,1,0,0,1,0,0,2.0,0,0.0,24.0,20.0
6042039.0,6042.0,0.0,-0.6757098231842119,0.5367769575083127,0,0,1,1,1,0,1,1,0,0,2.0,0,0.0,22.0,36.0
6042065.0,6042.0,0.0,-0.5909404040048184,-0.982412797545106,0,0,1,1,0,0,1,1,0,0,2.0,0,0.0,24.0,20.0
6043003.0,6043.0,0.0,-0.5660297471372628,-0.05969512936409615,0,0,1,1,0,0,1,1,0,0,2.0,0,0.0,22.0,30.0
6045007.0,6045.0,0.0,-0.6075694572015846,-1.4933998302567921,0,0,0,1,0,1,0,1,0,0,2.0,0,0.0,24.0,16.0
6046010.0,6046.0,1.0,-0.7527754778524491,1.2099667981279187,0,0,0,1,1,1,1,0,0,0,2.0,0,6000.0,20.0,44.0
6046034.0,6046.0,1.0,-0.7917718666919443,0.04152868019632093,0,0,0,1,1,1,1,1,0,0,2.0,0,4000.0,20.0,32.0
7004032.0,7004.0,1.0,-0.6083779908244168,,0,0,1,1,0,1,1,1,0,0,2.0,0,16000.0,22.0,
7004042.0,7004.0,1.0,-0.8291929018021575,,0,0,1,1,0,0,0,1,0,0,2.0,0,2000.0,20.0,
7004043.0,7004.0,1.0,-0.7581950262501554,,0,0,1,1,0,0,0,1,0,0,2.0,0,6000.0,24.0,
7004049.0,7004.0,1.0,-0.7419589090298265,-0.3423497058515774,0,0,1,1,1,0,0,1,0,0,2.0,0,8000.0,24.0,28.0
7005016.0,7005.0,0.0,-0.5456873219508556,-0.5736659277300493,1,0,0,1,0,1,1,0,0,0,2.0,0,0.0,26.0,24.0
7007025.0,7007.0,1.0,-0.5930796255396886,0.2971510221295018,1,1,0,1,1,0,0,1,1,0,2.0,0,16000.0,24.0,32.0
7007039.0,7007.0,1.0,-0.7480563689173337,1.044032635961276,1,1,0,1,1,0,0,1,1,0,2.0,0,6000.0,22.0,44.0
7007043.0,7007.0,1.0,-0.5536351172177084,-0.4171269329455759,1,0,0,1,1,0,0,1,1,0,2.0,0,20000.0,24.0,26.0
7008027.0,7008.0,0.0,-0.5838355359572382,,0,0,0,1,0,0,1,1,1,1,2.0,0,0.0,24.0,
7009012.0,7009.0,1.0,-0.8256578149859016,-0.3179033458238219,0,0,1,1,1,0,0,1,0,0,2.0,0,2000.0,22.0,30.0
7009013.0,7009.0,1.0,-0.8112909178698833,0.10134051480222847,1,0,1,1,1,0,0,0,0,0,2.0,0,2000.0,22.0,32.0
7010014.0,7010.0,1.0,-0.5554839819282072,-0.0036676594217263155,1,1,1,1,1,0,1,1,0,1,2.0,0,20000.0,24.0,32.0
7010021.0,7010.0,1.0,-0.5646009923525754,,0,0,1,1,1,0,0,1,0,1,2.0,0,18000.0,24.0,
7010022.0,7010.0,1.0,-0.7503142466887088,-0.4267272586318769,1,1,1,1,1,1,1,0,0,1,2.0,0,6000.0,22.0,26.0
7010027.0,7010.0,1.0,-0.6895043627244809,,0,0,1,1,0,1,1,1,0,1,2.0,0,10000.0,24.0,
7010030.0,7010.0,1.0,-0.6592341874876029,-2.025651464370427,0,0,1,1,0,0,1,1,0,1,2.0,0,12000.0,22.0,12.0
7010035.0,7010.0,1.0,-0.6887862752357281,-1.6436793241862722,0,0,1,1,0,1,0,1,0,1,2.0,0,10000.0,22.0,14.0
7011034.0,7011.0,0.0,-0.6913151571664222,0.17299826108243901,0,0,0,1,1,1,1,1,0,1,2.0,0,0.0,22.0,32.0
7011036.0,7011.0,0.0,-0.8123926493819046,-0.040014542761087166,0,0,0,1,0,1,1,1,0,1,2.0,0,0.0,22.0,30.0
7017001.0,7017.0,0.0,-0.5639046975021893,,0,0,1,1,0,1,0,1,0,1,2.0,0,0.0,22.0,
7017026.0,7017.0,0.0,-0.6409065786213415,-1.0934148043395961,0,0,1,1,1,0,1,1,0,1,2.0,0,0.0,22.0,18.0
7017029.0,7017.0,0.0,-0.731386738630112,0.2723370617386247,1,1,1,1,1,0,0,0,0,1,2.0,0,0.0,22.0,34.0
7017039.0,7017.0,0.0,-0.7340329398256321,,0,0,1,1,1,0,0,1,0,1,2.0,0,0.0,20.0,
7018005.0,7018.0,0.0,-0.6010349412722356,-1.0697740700212712,0,0,1,1,1,1,1,1,1,1,2.0,0,0.0,24.0,20.0
7018006.0,7018.0,0.0,-0.5483144378756589,0.36212928297000235,1,1,1,1,1,1,1,1,1,1,2.0,0,0.0,24.0,36.0
7018008.0,7018.0,0.0,-0.7628086481198033,-0.6411950302610705,0,0,1,1,1,0,1,1,1,1,2.0,0,0.0,20.0,22.0
7018016.0,7018.0,0.0,-0.7781906409830486,,0,0,1,1,1,0,0,1,1,1,2.0,0,0.0,22.0,
7018020.0,7018.0,0.0,-0.5723386490957927,,0,0,1,1,1,0,0,1,1,1,2.0,0,0.0,24.0,
7019009.0,7019.0,0.0,-0.5758126363063216,0.2897686990342519,0,0,0,1,0,0,1,1,1,1,2.0,0,0.0,24.0,32.0
7019015.0,7019.0,0.0,-0.5553158577395819,-0.9017093097870873,0,0,0,1,0,0,1,0,1,1,2.0,0,0.0,22.0,22.0
7019039.0,7019.0,0.0,-0.5436364742439626,0.07318774339363522,1,1,0,1,1,1,1,1,1,1,2.0,0,0.0,24.0,30.0
7019045.0,7019.0,0.0,-0.7226734268041964,,1,1,0,1,1,1,1,1,1,1,2.0,0,0.0,22.0,
7021013.0,7021.0,1.0,-0.6885872001527357,-1.2030748258113613,1,0,1,1,1,0,1,1,0,0,2.0,0,10000.0,24.0,18.0
7021014.0,7021.0,1.0,-0.7736657940328815,-1.521521826248551,0,0,1,1,1,0,1,1,0,0,2.0,0,4000.0,24.0,16.0
7021019.0,7021.0,1.0,-0.7742342743907621,,0,0,1,1,1,0,0,1,0,0,2.0,0,4000.0,22.0,
7021020.0,7021.0,1.0,-0.6887759137052164,-1.1488285369104991,1,1,1,1,0,0,1,1,0,0,2.0,0,10000.0,24.0,20.0
7022037.0,7022.0,0.0,-0.8416227275011599,,0,0,1,1,0,1,1,1,0,0,2.0,0,0.0,22.0,
7023014.0,7023.0,0.0,-0.7968374518376542,-0.3927680108656223,1,1,1,0,0,0,0,1,0,0,2.0,0,0.0,20.0,26.0
7023016.0,7023.0,0.0,-0.6196697862303148,-1.213087273017692,1,1,1,0,0,1,1,1,0,0,2.0,0,0.0,24.0,18.0
7023023.0,7023.0,0.0,-0.5459316535251798,-0.41994175969410086,1,0,1,0,1,0,1,1,0,0,2.0,0,0.0,26.0,26.0
7023029.0,7023.0,0.0,-0.580661632040045,,1,0,1,0,1,0,1,1,0,0,2.0,0,0.0,24.0,
7023031.0,7023.0,0.0,-0.621427034956515,-1.1709842967850377,1,0,1,0,1,0,1,1,0,0,2.0,0,0.0,24.0,18.0
7023034.0,7023.0,0.0,-0.5452817850163445,-0.28572056575165217,1,1,1,0,1,0,0,1,0,0,2.0,0,0.0,24.0,24.0
7023045.0,7023.0,0.0,-0.6507302454266076,-1.2783365714418036,1,1,1,0,1,0,1,1,0,0,2.0,0,0.0,24.0,18.0
8002001.0,8002.0,0.0,-0.8064631131372709,-0.7263966923842617,1,1,0,1,1,1,0,1,0,1,2.0,0,0.0,22.0,24.0
8002003.0,8002.0,0.0,-0.6013673792802012,-0.46085673631715107,0,0,0,1,1,0,1,1,0,1,2.0,0,0.0,24.0,24.0
8002010.0,8002.0,0.0,-0.7129861979587651,-0.850869624724136,0,0,0,1,0,0,1,1,0,1,2.0,0,0.0,24.0,24.0
8003011.0,8003.0,1.0,-0.7506910053078311,-0.08620530990206682,0,0,1,1,0,1,1,1,0,0,2.0,0,6000.0,22.0,30.0
8003012.0,8003.0,1.0,-0.8121214446768339,-1.017502354593019,0,0,1,1,0,0,1,1,0,0,2.0,0,2000.0,20.0,20.0
8003019.0,8003.0,1.0,-0.7207139611115583,-0.9809882542212073,0,0,1,1,1,0,1,1,0,0,2.0,0,8000.0,22.0,22.0
8003025.0,8003.0,1.0,-0.8081465610267943,-1.2472327275145296,0,0,1,1,1,0,0,0,0,0,2.0,0,2000.0,22.0,18.0
8004004.0,8004.0,0.0,-0.756637721638539,-0.46788629943491555,1,0,1,1,0,0,0,1,0,0,2.0,0,0.0,22.0,26.0
8004010.0,8004.0,0.0,-0.7933073786651942,0.43573816393807685,1,1,1,1,0,0,0,1,0,0,2.0,0,0.0,22.0,36.0
8004012.0,8004.0,0.0,-0.8020231638887159,,0,0,1,1,0,1,0,1,0,0,2.0,0,0.0,22.0,
8004021.0,8004.0,0.0,-0.6788474951689063,-0.3082202950148872,0,0,1,1,1,0,0,1,0,0,2.0,0,0.0,24.0,28.0
8004028.0,8004.0,0.0,-0.7665099205157502,-0.28536984465597715,1,1,1,1,1,0,0,0,0,0,2.0,0,0.0,24.0,28.0
8005061.0,8005.0,0.0,-0.5606691926148893,-0.755711467659377,0,0,0,1,1,0,0,1,0,1,2.0,0,0.0,24.0,22.0
8005070.0,8005.0,0.0,-0.6932855191782438,,0,0,0,1,1,0,0,1,0,1,2.0,0,0.0,22.0,
8007006.0,8007.0,1.0,-0.5826656857381755,,0,0,0,1,0,0,0,1,0,0,2.0,0,18000.0,24.0,
8007007.0,8007.0,1.0,-0.7393353026556804,,0,0,0,1,0,1,1,0,0,0,2.0,0,8000.0,22.0,
8007030.0,8007.0,1.0,-0.7921813811172003,-0.3367915469150582,0,0,0,1,1,0,1,1,0,0,2.0,0,4000.0,22.0,28.0
8008035.0,8008.0,0.0,-0.5532420809683953,,0,0,0,1,0,1,1,1,0,0,2.0,0,0.0,26.0,
8008037.0,8008.0,0.0,-0.6977542133178958,-1.0944675358395848,0,0,0,1,0,1,1,1,0,0,2.0,0,0.0,22.0,20.0
8008039.0,8008.0,0.0,-0.5698800918754102,,0,0,0,1,0,0,0,1,0,0,2.0,0,0.0,22.0,
8008048.0,8008.0,0.0,-0.6702372638594362,,0,0,0,1,0,0,0,1,0,0,2.0,0,0.0,22.0,
8010002.0,8010.0,1.0,-0.7406919946668734,-1.5867013347510224,0,0,0,1,0,0,0,1,0,0,2.0,0,8000.0,24.0,16.0
8010004.0,8010.0,1.0,-0.6034327999783945,-1.2424654875989727,0,0,0,1,0,0,0,1,0,0,2.0,0,16000.0,24.0,18.0
8010005.0,8010.0,1.0,-0.8260588396409964,0.9273101952927366,1,1,0,1,0,1,1,1,0,0,2.0,0,2000.0,20.0,38.0
8010010.0,8010.0,1.0,-0.6170811416655726,-0.8063042809018142,0,0,0,1,0,1,0,1,0,0,2.0,0,14000.0,24.0,22.0
8010011.0,8010.0,1.0,-0.5623693860746912,-0.5342560803988454,0,0,0,1,0,0,1,1,0,0,2.0,0,20000.0,26.0,26.0
8010012.0,8010.0,1.0,-0.7737669359403925,-0.0785725051627696,1,1,0,1,0,1,1,0,0,0,2.0,0,4000.0,22.0,32.0
8010028.0,8010.0,1.0,-0.6852997873400013,0.5422916648652667,1,1,0,1,0,0,0,1,0,0,2.0,0,10000.0,22.0,38.0
8010050.0,8010.0,1.0,-0.6556861320460613,-0.8828630896065693,1,0,0,1,1,1,1,1,0,0,2.0,0,12000.0,24.0,22.0
8010055.0,8010.0,1.0,-0.7091301710909822,-1.867337706530759,0,0,0,0,1,0,0,1,0,0,2.0,0,8000.0,24.0,14.0
8010068.0,8010.0,1.0,-0.5749830453795461,-0.7842007297713377,0,0,0,0,1,1,1,1,0,0,2.0,0,18000.0,24.0,22.0
8010078.0,8010.0,1.0,-0.6161578290241042,-1.1777698291471057,0,0,0,1,1,0,0,1,0,0,2.0,0,14000.0,24.0,18.0
8013029.0,8013.0,0.0,-0.5770574906365723,0.4330295261651508,1,1,0,1,0,0,1,1,0,0,2.0,0,0.0,24.0,36.0
8013036.0,8013.0,0.0,-0.6749150603696726,-0.47630089836346645,1,0,0,1,0,1,0,0,0,0,2.0,0,0.0,20.0,26.0
8014016.0,8014.0,0.0,-0.7305394996771748,0.4973065119357612,1,1,0,1,0,1,1,1,0,0,2.0,0,0.0,20.0,36.0
8014036.0,8014.0,0.0,-0.6229952358873146,-1.1791477121594098,0,0,0,1,1,1,1,1,0,0,2.0,0,0.0,24.0,22.0
8014057.0,8014.0,0.0,-0.714194619810765,-1.6741027832261395,0,0,0,1,1,1,1,1,0,0,2.0,0,0.0,24.0,14.0
8014059.0,8014.0,0.0,-0.5804701776956224,-0.933869628735051,0,0,0,1,1,0,0,0,0,0,2.0,0,0.0,24.0,20.0
8014075.0,8014.0,0.0,-0.7097143608660903,0.6399927086390564,1,1,0,1,1,0,0,1,0,0,2.0,0,0.0,24.0,40.0
8014082.0,8014.0,0.0,-0.622768953430656,0.04995333565871927,0,0,0,1,0,1,1,1,0,0,2.0,0,0.0,22.0,28.0
8015001.0,8015.0,0.0,-0.7544906788193471,,1,1,1,1,0,1,1,1,0,0,2.0,0,0.0,20.0,
8015004.0,8015.0,0.0,-0.6224024894934616,,0,0,1,1,0,1,0,1,0,0,2.0,0,0.0,24.0,
8015005.0,8015.0,0.0,-0.6186568296377742,-1.0344371732127564,0,0,1,1,0,0,1,0,0,0,2.0,0,0.0,24.0,22.0
8015025.0,8015.0,0.0,-0.6752563892393032,-0.24346099671110313,0,0,1,1,1,0,0,1,0,0,2.0,0,0.0,22.0,24.0
8015036.0,8015.0,0.0,-0.6454882468678631,,0,0,1,1,1,1,1,1,0,0,2.0,0,0.0,24.0,
8016003.0,8016.0,0.0,-0.7514484666125282,-0.667650958995132,1,0,1,1,0,0,0,1,0,0,2.0,0,0.0,20.0,22.0
8016004.0,8016.0,0.0,-0.6495765057162759,-0.834998099680651,1,0,1,1,0,1,1,1,0,0,2.0,0,0.0,24.0,22.0
8016023.0,8016.0,0.0,-0.7511995224859116,-1.6436793241862722,1,0,1,1,1,1,1,1,0,0,2.0,0,0.0,24.0,14.0
8016034.0,8016.0,0.0,-0.701115493815891,-1.1690184136283406,1,0,1,1,1,1,1,1,0,0,2.0,0,0.0,24.0,18.0
8016038.0,8016.0,0.0,-0.7197769445103809,-1.5851996481612494,1,0,1,1,1,0,1,1,0,0,2.0,0,0.0,22.0,16.0
8017005.0,8017.0,1.0,-0.5540309276832553,-1.8671882330970548,0,0,1,1,0,0,1,1,1,0,2.0,0,20000.0,22.0,14.0
8017021.0,8017.0,1.0,-0.610282573829635,-0.0807266172197139,1,0,1,1,1,1,0,1,1,0,2.0,0,16000.0,24.0,30.0
8017022.0,8017.0,1.0,-0.5655225669308612,-0.5984070565887167,0,0,1,1,1,1,1,1,1,0,2.0,0,18000.0,24.0,24.0
8017035.0,8017.0,1.0,-0.644016642140866,,0,0,1,1,1,0,0,1,1,0,2.0,0,14000.0,22.0,
8019002.0,8019.0,1.0,-0.8347038990627026,,0,0,1,1,1,0,0,1,0,0,2.0,0,2000.0,24.0,
8019003.0,8019.0,1.0,-0.6291481132509135,-0.606424340958582,0,0,1,1,1,1,0,1,0,0,2.0,0,14000.0,24.0,22.0
8019017.0,8019.0,1.0,-0.791898344212771,-0.5980940046700955,1,1,1,1,1,1,0,1,0,0,2.0,0,4000.0,20.0,24.0
8019022.0,8019.0,1.0,-0.6811972228946239,-1.0971196197104922,0,0,1,1,1,1,1,1,0,0,2.0,0,10000.0,22.0,18.0
8019053.0,8019.0,1.0,-0.5715748371756206,-1.3561661048787967,0,0,1,0,0,0,0,1,0,0,2.0,0,18000.0,24.0,16.0
8021006.0,8021.0,0.0,-0.6551378399605325,-1.1134192430855703,0,0,0,1,0,1,0,1,0,1,2.0,0,0.0,24.0,20.0
8021017.0,8021.0,0.0,-0.6707689106475623,-0.5931595095975046,0,0,0,1,0,1,1,1,0,1,2.0,0,0.0,24.0,24.0
8021020.0,8021.0,0.0,-0.5611018700744826,-0.30528082908159404,0,0,0,1,0,1,0,1,0,1,2.0,0,0.0,24.0,28.0
8021021.0,8021.0,0.0,-0.7321345737387209,0.01492243510969185,0,0,0,1,0,0,0,1,0,1,2.0,0,0.0,24.0,32.0
8021024.0,8021.0,0.0,-0.8165646026574184,-1.1362370713355143,0,0,0,1,0,1,0,1,0,1,2.0,0,0.0,22.0,18.0
8021028.0,8021.0,0.0,-0.6818404399693566,-0.18205251710192671,0,0,0,1,0,0,1,1,0,1,2.0,0,0.0,22.0,30.0
8021032.0,8021.0,0.0,-0.7720378973166176,-0.7983503021409463,0,0,0,1,0,0,1,1,0,1,2.0,0,0.0,20.0,22.0
8021047.0,8021.0,0.0,-0.780321974385013,0.1151331742260739,0,0,0,1,1,1,0,1,0,1,2.0,0,0.0,24.0,32.0
8021053.0,8021.0,0.0,-0.5715748371756206,-0.8190560493811024,0,0,0,1,1,0,0,1,0,1,2.0,0,0.0,24.0,22.0
8021057.0,8021.0,0.0,-0.7629020355915765,0.09211408160201295,1,1,0,1,1,0,0,1,0,1,2.0,0,0.0,22.0,34.0
8023009.0,8023.0,0.0,-0.5852497177506254,,0,0,1,1,1,1,0,1,1,0,2.0,0,0.0,24.0,
8024008.0,8024.0,1.0,-0.6848080491564912,-0.3085529001443127,0,0,0,1,0,1,1,1,0,1,2.0,0,10000.0,22.0,28.0
8024020.0,8024.0,1.0,-0.5717511837400713,,1,0,0,1,0,0,1,0,0,1,2.0,0,18000.0,22.0,
8024026.0,8024.0,1.0,-0.7706944413250458,-1.0585859567690743,1,0,0,1,1,0,0,0,0,1,2.0,0,6000.0,20.0,18.0
8025003.0,8025.0,1.0,-0.5852497177506254,-0.49606979612390517,0,0,1,1,1,0,0,0,1,1,2.0,0,18000.0,24.0,26.0
8026021.0,8026.0,1.0,-0.722466797831218,,0,0,0,1,1,0,0,1,0,0,2.0,0,8000.0,22.0,
8028004.0,8028.0,1.0,-0.6292790696268645,-0.044550565958882765,0,0,1,1,0,0,0,1,0,0,2.0,0,14000.0,24.0,30.0
8028016.0,8028.0,1.0,-0.6109296681222366,,0,0,1,1,1,1,1,1,0,0,2.0,0,16000.0,24.0,
8029009.0,8029.0,1.0,-0.7377267920287609,-0.37848066356450016,0,0,0,1,1,0,1,1,0,1,2.0,0,8000.0,24.0,28.0
8029019.0,8029.0,1.0,-0.5461352743118807,,0,0,0,1,1,1,1,1,0,1,2.0,0,20000.0,22.0,
8034002.0,8034.0,1.0,-0.577565807268901,,0,0,0,1,1,1,1,1,0,0,2.0,0,18000.0,24.0,
8034003.0,8034.0,1.0,-0.7948588006014233,-0.7064147147624936,0,0,0,1,1,0,1,1,0,0,2.0,0,4000.0,20.0,24.0
8034008.0,8034.0,1.0,-0.71186915812102,,0,0,0,1,1,0,1,1,0,0,2.0,0,8000.0,22.0,
8034012.0,8034.0,1.0,-0.6250412704961635,-1.0564824323780313,1,1,0,1,0,0,1,1,0,0,2.0,0,14000.0,20.0,18.0
9001001.0,9001.0,0.0,-0.7255682378834134,,1,1,0,1,0,1,1,1,0,1,2.0,0,0.0,22.0,
9001009.0,9001.0,0.0,-0.7159966570882094,,1,1,0,1,0,0,1,1,0,1,2.0,0,0.0,22.0,
9001024.0,9001.0,0.0,-0.6460204284446607,,1,1,0,1,1,0,1,1,0,1,2.0,0,0.0,24.0,
9002022.0,9002.0,1.0,-0.6152591166615282,-0.45494615164606617,0,0,0,1,1,1,1,0,0,0,2.0,0,16000.0,24.0,24.0
9003007.0,9003.0,1.0,-0.55857114980773,-0.22878231779955852,0,0,1,0,0,0,0,1,1,0,2.0,0,20000.0,22.0,28.0
9003020.0,9003.0,1.0,-0.7737669359403925,,0,0,1,1,0,1,1,0,1,0,2.0,0,4000.0,22.0,
9003031.0,9003.0,1.0,-0.7655454959951548,-0.4461813664105118,0,0,1,0,0,1,1,1,1,0,2.0,0,6000.0,22.0,24.0
9003063.0,9003.0,1.0,-0.7643602706017844,,0,0,1,1,1,1,1,1,1,0,2.0,0,6000.0,24.0,
9004001.0,9004.0,0.0,-0.5747238734195859,-1.0167426204364678,0,0,1,1,0,1,1,1,0,0,2.0,0,0.0,24.0,18.0
9004024.0,9004.0,0.0,-0.8277664198693244,-1.8808396498190945,0,0,1,1,1,0,0,1,0,0,2.0,0,0.0,22.0,14.0
9004026.0,9004.0,0.0,-0.6824598589482044,-1.223872489854444,0,0,1,1,1,0,0,1,0,0,2.0,0,0.0,22.0,18.0
9004029.0,9004.0,0.0,-0.6920075079503556,-0.2854232232502584,0,0,1,1,1,0,0,1,0,0,2.0,0,0.0,22.0,26.0
9006033.0,9006.0,1.0,-0.5566784992747463,-0.6228304541278867,1,0,0,1,1,1,1,1,0,0,2.0,0,20000.0,24.0,24.0
9010011.0,9010.0,1.0,-0.5715748371756206,,1,1,0,1,1,1,1,0,1,1,2.0,0,18000.0,24.0,34.0
9010044.0,9010.0,1.0,-0.6845031527651114,,0,0,0,1,0,1,1,1,1,1,2.0,0,10000.0,24.0,22.0
9011013.0,9011.0,1.0,-0.8384939463781304,-0.4318489297395178,0,0,0,1,1,0,1,0,1,1,2.0,0,2000.0,22.0,26.0
9013008.0,9013.0,0.0,-0.5928355613597002,0.09434633965359064,0,0,0,1,0,1,0,1,1,0,2.0,0,0.0,24.0,32.0
9013017.0,9013.0,0.0,-0.6684716590602426,-1.347114806612448,0,0,0,1,1,1,1,0,1,0,2.0,0,0.0,24.0,18.0
9013040.0,9013.0,0.0,-0.5787363259738034,-0.20730948305861685,0,0,0,0,0,1,1,1,1,0,2.0,0,0.0,24.0,30.0
9014023.0,9014.0,0.0,-0.6453171813415441,0.003087062532451654,1,1,1,1,0,0,0,1,0,0,2.0,0,0.0,18.0,26.0
9016003.0,9016.0,1.0,-0.7785000830781367,1.210986239033102,1,1,1,1,1,1,1,1,1,1,2.0,0,4000.0,22.0,42.0
9019005.0,9019.0,0.0,-0.6545312559098025,0.20828448666432253,0,0,1,1,0,1,1,0,0,0,2.0,0,0.0,20.0,32.0
9020025.0,9020.0,1.0,-0.6127969496176128,-0.8560214445431367,1,0,0,1,1,1,1,1,0,1,2.0,0,16000.0,22.0,20.0
9022005.0,9022.0,0.0,-0.8375797919926626,0.9405576460219879,1,1,0,1,0,0,1,1,0,1,2.0,0,0.0,20.0,40.0
9022011.0,9022.0,0.0,-0.6413438352089352,-0.8987488533984349,1,1,0,1,1,1,1,1,0,1,2.0,0,0.0,20.0,20.0
9022015.0,9022.0,0.0,-0.7950650953314821,-0.7113593708198443,0,0,0,1,0,0,1,1,0,1,2.0,0,0.0,22.0,22.0
9022028.0,9022.0,0.0,-0.7832324280328734,0.2565707396541254,0,0,0,1,0,0,1,1,0,1,2.0,0,0.0,22.0,32.0
9023014.0,9023.0,0.0,-0.7715919504131109,-0.060484222583109495,0,0,1,1,1,0,1,1,1,0,2.0,0,0.0,20.0,30.0
9023036.0,9023.0,0.0,-0.7524294027333583,-1.3528845078928657,0,0,1,1,0,0,1,1,1,0,2.0,0,0.0,22.0,20.0
9023037.0,9023.0,0.0,-0.623384294645883,,1,1,1,1,0,1,0,1,1,0,2.0,0,0.0,22.0,
9023038.0,9023.0,0.0,-0.7737669359403925,-0.36220697743999336,0,0,1,0,0,0,1,1,1,0,2.0,0,0.0,22.0,26.0
9023044.0,9023.0,0.0,-0.7144370796247388,-0.786046552871267,0,0,1,1,0,0,1,1,1,0,2.0,0,0.0,22.0,22.0
9023045.0,9023.0,0.0,-0.6018716181489092,-1.616431440278197,0,0,1,1,0,0,1,1,1,0,2.0,0,0.0,22.0,14.0
9023048.0,9023.0,0.0,-0.7028862459560484,-1.2107686967320936,0,0,1,1,0,0,1,1,1,0,2.0,0,0.0,20.0,18.0
9025001.0,9025.0,0.0,-0.785710772434104,-0.446611737593959,1,0,1,0,1,1,1,1,0,0,2.0,0,0.0,18.0,26.0
9025005.0,9025.0,0.0,-0.7742342743907621,,1,0,1,1,0,0,1,1,0,0,2.0,0,0.0,22.0,
9025006.0,9025.0,0.0,-0.6749316388184914,-0.4459465607593999,0,0,1,0,0,0,0,1,0,0,2.0,0,0.0,22.0,26.0
9027002.0,9027.0,0.0,-0.6189641325781761,,0,0,1,1,1,0,1,0,1,0,2.0,0,0.0,22.0,
9027005.0,9027.0,0.0,-0.5527524819395715,0.2479691986605683,1,1,1,1,1,0,1,1,1,0,2.0,0,0.0,24.0,34.0
9027008.0,9027.0,0.0,-0.6551378399605325,,1,1,1,1,0,1,1,0,1,0,2.0,0,0.0,24.0,
9028019.0,9028.0,0.0,-0.5623693860746912,-0.2372866943763495,0,0,0,1,1,0,1,1,1,0,2.0,0,0.0,26.0,30.0
9028022.0,9028.0,0.0,-0.6389270583535194,,0,0,0,0,1,0,0,0,1,0,2.0,0,0.0,24.0,
9028023.0,9028.0,0.0,-0.698967247722188,0.25171614535149656,1,0,0,1,1,0,0,1,1,0,2.0,0,0.0,22.0,34.0
9028028.0,9028.0,0.0,-0.668421121530779,,0,0,0,1,1,0,0,0,1,0,2.0,0,0.0,22.0,
9029007.0,9029.0,1.0,-0.7742342743907621,,0,0,0,1,0,1,1,1,0,0,2.0,0,4000.0,22.0,
9029015.0,9029.0,1.0,-0.6640625938574708,-0.5748399225613169,0,0,0,1,0,1,1,0,0,0,2.0,0,12000.0,20.0,24.0
9029016.0,9029.0,1.0,-0.6466970029627828,0.13269707144503912,0,0,0,1,1,0,0,1,0,0,2.0,0,12000.0,20.0,32.0
9029029.0,9029.0,1.0,-0.8094058546511774,,0,0,0,1,0,1,1,1,0,0,2.0,0,2000.0,22.0,
9029055.0,9029.0,1.0,-0.7881667225597125,,0,0,0,1,0,1,1,1,0,0,2.0,0,4000.0,20.0,
9032027.0,9032.0,0.0,-0.8310042310327705,,0,0,1,1,0,0,0,1,0,0,2.0,0,0.0,22.0,
9034019.0,9034.0,0.0,-0.6485698997392103,-0.720669306257482,1,1,1,1,1,0,1,1,0,0,2.0,0,0.0,24.0,22.0
9035002.0,9035.0,1.0,-0.7361255010489077,-0.6164930078240117,0,0,0,1,1,0,0,1,1,1,2.0,0,8000.0,24.0,24.0
