id,treatment_match,costs,er_amount_total,dayXlocation,us_stu_insch,us_stu_edlvl,us_stu_grade,us_stu_edlvl_all,us_stu_female,us_stu_mig_rel,us_stu_age,us_stu_grade_all,us_stu_yearsofed,us_stu_mig_rel_child,us_stu_mig_rel_sib,us_stu_mig_rel_niece,us_stu_mig_rel_cousin,treatment_tmp1,treatment_tmp2
220180.0,1,0.0,0.0,2.19015,1.0,4.0,13.0,4.0,1.0,2.0,32.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,
220181.0,1,0.0,0.0,2.19015,1.0,3.0,9.0,3.0,0.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
220182.0,3,600.0,800.0,2.19017,1.0,6.0,3.0,6.0,1.0,2.0,21.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0
220183.0,1,0.0,0.0,2.19017,1.0,6.0,3.0,6.0,1.0,5.0,27.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,
220184.0,2,0.0,0.0,2.19017,1.0,4.0,10.0,4.0,1.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
220185.0,3,0.0,0.0,2.19017,1.0,4.0,10.0,4.0,0.0,4.0,14.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
220186.0,2,0.0,0.0,2.19017,1.0,4.0,11.0,4.0,0.0,1.0,16.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
220187.0,1,0.0,0.0,2.19017,1.0,4.0,13.0,4.0,1.0,4.0,19.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
220189.0,1,0.0,0.0,2.19017,1.0,3.0,9.0,3.0,1.0,5.0,15.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,
220190.0,2,0.0,0.0,2.19017,1.0,4.0,12.0,4.0,1.0,1.0,17.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
220191.0,2,0.0,0.0,2.19017,1.0,4.0,10.0,4.0,1.0,2.0,20.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
220194.0,3,0.0,0.0,2.19023,1.0,5.0,4.0,5.0,1.0,2.0,26.0,4.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0
220196.0,2,300.0,600.0,2.19023,1.0,5.0,1.0,5.0,1.0,4.0,18.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
220198.0,3,0.0,0.0,2.19023,1.0,4.0,13.0,4.0,0.0,5.0,17.0,13.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0
220199.0,3,0.0,0.0,2.19023,1.0,4.0,12.0,4.0,0.0,2.0,17.0,12.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0
220200.0,3,0.0,0.0,2.19023,1.0,4.0,12.0,4.0,1.0,1.0,19.0,12.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0
220201.0,1,0.0,0.0,2.19023,1.0,4.0,10.0,4.0,0.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
220202.0,1,0.0,0.0,2.19023,1.0,4.0,12.0,4.0,0.0,5.0,16.0,12.0,12.0,0.0,0.0,0.0,1.0,0.0,
220203.0,2,0.0,0.0,2.19023,1.0,5.0,1.0,5.0,0.0,2.0,20.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
220206.0,2,0.0,0.0,2.19026,1.0,4.0,13.0,4.0,1.0,4.0,17.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
220207.0,1,0.0,0.0,2.19026,1.0,4.0,11.0,4.0,1.0,3.0,17.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,
220208.0,3,0.0,0.0,2.19026,1.0,3.0,9.0,3.0,1.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0
220209.0,3,0.0,0.0,2.19026,1.0,4.0,11.0,4.0,1.0,2.0,18.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0
220210.0,2,0.0,0.0,2.19026,1.0,4.0,11.0,4.0,1.0,1.0,17.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
220212.0,3,0.0,0.0,2.19026,1.0,4.0,10.0,4.0,1.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
220214.0,2,0.0,0.0,2.19026,1.0,4.0,10.0,4.0,1.0,2.0,16.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
220215.0,1,0.0,0.0,2.19026,1.0,4.0,11.0,4.0,1.0,5.0,15.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,
300011.0,1,0.0,0.0,1.18948,1.0,4.0,10.0,4.0,0.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
300014.0,3,0.0,0.0,1.18948,1.0,3.0,9.0,3.0,0.0,2.0,20.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0
300015.0,1,0.0,0.0,1.18968,1.0,5.0,2.0,5.0,0.0,4.0,19.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,
300017.0,3,0.0,0.0,1.18948,1.0,4.0,13.0,4.0,0.0,4.0,17.0,13.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0
300021.0,3,0.0,0.0,1.18948,1.0,5.0,4.0,5.0,0.0,2.0,22.0,4.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0
300026.0,3,0.0,0.0,1.18948,1.0,5.0,3.0,5.0,1.0,1.0,21.0,3.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0
300027.0,2,0.0,0.0,1.18952,1.0,4.0,11.0,4.0,0.0,1.0,18.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
300029.0,1,0.0,0.0,1.18968,1.0,4.0,10.0,4.0,1.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
300031.0,2,0.0,0.0,1.18968,1.0,3.0,9.0,3.0,0.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
300032.0,3,0.0,0.0,1.18968,1.0,3.0,9.0,3.0,0.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0
300033.0,3,0.0,0.0,1.18968,1.0,4.0,13.0,4.0,1.0,2.0,20.0,13.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0
300034.0,2,0.0,0.0,1.18968,1.0,3.0,9.0,3.0,1.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
300038.0,1,0.0,0.0,1.18952,1.0,5.0,2.0,5.0,0.0,2.0,20.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
300039.0,3,0.0,0.0,1.18952,1.0,4.0,13.0,4.0,0.0,4.0,17.0,13.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0
300040.0,2,0.0,0.0,1.18968,1.0,4.0,10.0,4.0,1.0,1.0,18.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
300041.0,2,0.0,0.0,1.18981,1.0,4.0,13.0,4.0,0.0,4.0,18.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
300042.0,3,0.0,0.0,1.18952,1.0,4.0,13.0,4.0,1.0,9.0,21.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0
300044.0,1,0.0,0.0,1.18981,1.0,4.0,12.0,4.0,1.0,4.0,17.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,
300045.0,1,0.0,0.0,1.18976,1.0,3.0,9.0,3.0,0.0,4.0,16.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
300046.0,2,0.0,0.0,1.18976,1.0,4.0,13.0,4.0,1.0,1.0,19.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
300047.0,3,0.0,0.0,1.18991,1.0,4.0,13.0,4.0,0.0,1.0,17.0,13.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
300048.0,2,0.0,0.0,1.18991,1.0,4.0,11.0,4.0,0.0,2.0,18.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
300050.0,3,0.0,0.0,1.18976,1.0,3.0,9.0,3.0,0.0,2.0,16.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0
300052.0,2,0.0,0.0,1.18991,1.0,5.0,6.0,5.0,0.0,4.0,24.0,6.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0
300055.0,3,0.0,0.0,1.18981,1.0,5.0,5.0,5.0,1.0,4.0,21.0,5.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0
300056.0,1,0.0,0.0,1.19005,1.0,3.0,9.0,3.0,1.0,4.0,17.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
300057.0,2,0.0,0.0,1.19005,1.0,5.0,2.0,5.0,0.0,4.0,18.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0
300058.0,1,0.0,0.0,1.19005,1.0,3.0,9.0,3.0,1.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
300059.0,2,0.0,0.0,1.19005,1.0,5.0,4.0,5.0,0.0,2.0,38.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0
300060.0,3,0.0,0.0,1.19005,1.0,3.0,9.0,3.0,1.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0
300061.0,3,0.0,0.0,1.19005,1.0,5.0,3.0,5.0,0.0,3.0,20.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0
300063.0,1,0.0,0.0,1.18981,1.0,5.0,4.0,5.0,1.0,2.0,35.0,4.0,16.0,0.0,1.0,0.0,0.0,0.0,
300064.0,3,375.0,500.0,1.18981,1.0,3.0,9.0,3.0,0.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0
300065.0,2,0.0,0.0,1.18981,1.0,4.0,11.0,4.0,1.0,2.0,16.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0
300066.0,1,0.0,0.0,1.18981,1.0,4.0,12.0,4.0,1.0,4.0,17.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,
300068.0,3,675.0,900.0,1.19005,1.0,5.0,2.0,5.0,1.0,8.0,18.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0
300073.0,2,0.0,0.0,1.19009,1.0,5.0,2.0,5.0,1.0,1.0,21.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0
300074.0,1,0.0,0.0,1.19009,1.0,6.0,3.0,6.0,0.0,1.0,18.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,
300075.0,1,0.0,0.0,1.19009,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
300077.0,3,0.0,0.0,1.19009,1.0,4.0,12.0,4.0,1.0,4.0,22.0,12.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0
300078.0,3,0.0,0.0,1.19009,1.0,4.0,10.0,4.0,0.0,4.0,19.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
300079.0,2,0.0,0.0,1.19009,1.0,4.0,11.0,4.0,0.0,4.0,21.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
300080.0,3,0.0,0.0,1.19009,1.0,4.0,10.0,4.0,1.0,2.0,16.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0
300089.0,1,0.0,0.0,1.19016,1.0,5.0,1.0,5.0,1.0,1.0,18.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
300090.0,3,825.0,1100.0,1.19016,1.0,3.0,9.0,3.0,0.0,4.0,16.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0
300092.0,2,0.0,0.0,1.19016,1.0,4.0,10.0,4.0,1.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
300093.0,3,0.0,0.0,1.19016,1.0,5.0,2.0,5.0,1.0,4.0,18.0,2.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0
300094.0,3,375.0,500.0,1.19016,1.0,4.0,11.0,4.0,0.0,2.0,17.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,1.0
300096.0,1,0.0,0.0,1.19016,1.0,4.0,11.0,4.0,1.0,4.0,16.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
300097.0,3,0.0,0.0,1.19016,1.0,5.0,7.0,5.0,1.0,1.0,32.0,7.0,19.0,1.0,0.0,0.0,0.0,1.0,1.0
310003.0,2,0.0,0.0,1.1895,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
310004.0,2,0.0,0.0,1.1895,1.0,3.0,9.0,3.0,0.0,2.0,16.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
310005.0,1,0.0,0.0,1.1895,1.0,4.0,10.0,4.0,1.0,4.0,14.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
310006.0,3,0.0,0.0,1.18975,1.0,4.0,11.0,4.0,0.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0
310018.0,2,0.0,0.0,1.1895,1.0,4.0,10.0,4.0,0.0,5.0,19.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0
310021.0,1,0.0,0.0,1.18963,1.0,4.0,13.0,4.0,0.0,5.0,25.0,13.0,13.0,0.0,0.0,0.0,1.0,0.0,
310022.0,3,0.0,0.0,1.18963,1.0,3.0,9.0,3.0,0.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0
310027.0,3,0.0,0.0,1.18984,1.0,5.0,1.0,5.0,0.0,1.0,19.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
310032.0,1,0.0,0.0,1.18984,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
310033.0,3,0.0,0.0,1.18963,1.0,4.0,10.0,4.0,0.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0
310034.0,1,0.0,0.0,1.19017,1.0,5.0,1.0,5.0,0.0,2.0,18.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
310036.0,3,0.0,0.0,1.19017,1.0,4.0,10.0,4.0,0.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
310038.0,2,0.0,0.0,1.18995,1.0,4.0,12.0,4.0,1.0,1.0,18.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
310039.0,2,150.0,300.0,1.19017,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
310040.0,1,0.0,0.0,1.18995,1.0,4.0,13.0,4.0,0.0,4.0,20.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,
310041.0,1,0.0,0.0,1.18954,1.0,4.0,10.0,4.0,1.0,2.0,18.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,
310042.0,3,0.0,0.0,1.18954,1.0,4.0,11.0,4.0,0.0,4.0,18.0,11.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0
310044.0,2,0.0,0.0,1.18967,1.0,5.0,4.0,5.0,0.0,4.0,20.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
310045.0,3,0.0,0.0,1.18967,1.0,3.0,9.0,3.0,1.0,2.0,17.0,9.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0
310046.0,3,0.0,0.0,1.18967,1.0,4.0,10.0,4.0,0.0,4.0,15.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
310047.0,1,0.0,0.0,1.18954,1.0,3.0,9.0,3.0,0.0,1.0,14.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
310048.0,2,0.0,0.0,1.19017,1.0,3.0,9.0,3.0,1.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
310050.0,3,0.0,0.0,1.18967,1.0,5.0,1.0,5.0,1.0,2.0,19.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0
310053.0,1,0.0,0.0,1.19017,1.0,5.0,1.0,5.0,0.0,5.0,18.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,
310054.0,1,0.0,0.0,1.18984,1.0,4.0,11.0,4.0,1.0,5.0,24.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,
310055.0,1,0.0,0.0,1.18984,1.0,4.0,10.0,4.0,1.0,2.0,15.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,
310056.0,1,0.0,0.0,1.19002,1.0,4.0,10.0,4.0,0.0,1.0,18.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
310057.0,2,0.0,0.0,1.19002,1.0,3.0,9.0,3.0,1.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
310058.0,3,0.0,0.0,1.19002,1.0,3.0,9.0,3.0,0.0,3.0,15.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0
310059.0,3,0.0,0.0,1.19002,1.0,4.0,11.0,4.0,0.0,5.0,19.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0
310060.0,2,0.0,0.0,1.19002,1.0,4.0,12.0,4.0,0.0,4.0,18.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0
310061.0,3,375.0,500.0,1.19002,1.0,4.0,10.0,4.0,1.0,2.0,16.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0
310062.0,2,0.0,0.0,1.19002,1.0,3.0,9.0,3.0,1.0,4.0,16.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
310063.0,1,0.0,0.0,1.19002,1.0,4.0,11.0,4.0,1.0,4.0,16.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
310064.0,2,0.0,0.0,1.19017,1.0,3.0,9.0,3.0,0.0,1.0,16.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
310065.0,3,375.0,500.0,1.19017,1.0,4.0,11.0,4.0,0.0,1.0,16.0,11.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0
310066.0,1,0.0,0.0,1.19017,1.0,4.0,10.0,4.0,0.0,1.0,16.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
310067.0,1,0.0,0.0,1.19017,1.0,5.0,1.0,5.0,1.0,1.0,22.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
310069.0,2,0.0,0.0,1.19002,1.0,4.0,12.0,4.0,1.0,1.0,17.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
310070.0,3,0.0,0.0,1.19017,1.0,3.0,9.0,3.0,0.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0
310071.0,2,0.0,0.0,1.19026,1.0,4.0,13.0,4.0,0.0,4.0,17.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0
310072.0,1,0.0,0.0,1.19026,1.0,4.0,10.0,4.0,1.0,1.0,14.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,
310074.0,2,0.0,0.0,1.19002,1.0,4.0,11.0,4.0,0.0,5.0,19.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0
310075.0,1,0.0,0.0,1.19002,1.0,4.0,11.0,4.0,1.0,2.0,17.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,
310077.0,3,0.0,0.0,1.19017,1.0,4.0,10.0,4.0,0.0,1.0,17.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0
310081.0,2,0.0,0.0,1.19026,1.0,4.0,10.0,4.0,0.0,1.0,14.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
310083.0,3,0.0,0.0,1.19026,1.0,4.0,10.0,4.0,0.0,9.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0
310084.0,2,0.0,0.0,1.19026,1.0,4.0,10.0,4.0,0.0,4.0,18.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
310085.0,2,0.0,0.0,1.19026,1.0,4.0,10.0,4.0,0.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
310086.0,3,0.0,0.0,1.19026,1.0,4.0,10.0,4.0,1.0,1.0,14.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0
320010.0,2,0.0,0.0,2.18948,1.0,4.0,10.0,4.0,0.0,1.0,19.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
320011.0,3,0.0,0.0,2.18948,1.0,5.0,3.0,5.0,1.0,4.0,20.0,3.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0
320012.0,2,0.0,0.0,2.18948,1.0,4.0,13.0,4.0,0.0,1.0,19.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
320013.0,1,0.0,0.0,2.18948,1.0,4.0,11.0,4.0,0.0,1.0,16.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,
320014.0,3,0.0,0.0,2.18948,1.0,4.0,13.0,4.0,1.0,4.0,19.0,13.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0
320015.0,2,0.0,0.0,2.18962,1.0,4.0,13.0,4.0,0.0,1.0,16.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
320016.0,1,0.0,0.0,2.18962,1.0,3.0,9.0,3.0,1.0,4.0,15.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
320017.0,2,0.0,0.0,2.18962,1.0,3.0,9.0,3.0,1.0,2.0,19.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
320021.0,3,0.0,0.0,2.18962,1.0,5.0,1.0,5.0,0.0,1.0,17.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
320022.0,1,0.0,0.0,2.18981,1.0,5.0,1.0,5.0,1.0,2.0,19.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
320026.0,3,0.0,0.0,2.18962,1.0,4.0,12.0,4.0,1.0,1.0,16.0,12.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0
320027.0,1,0.0,0.0,2.1895,1.0,3.0,9.0,3.0,0.0,2.0,16.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
320028.0,2,0.0,0.0,2.1895,1.0,5.0,5.0,5.0,1.0,1.0,23.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0
320031.0,1,0.0,0.0,2.1895,1.0,3.0,9.0,3.0,1.0,2.0,15.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,
320032.0,3,0.0,0.0,2.1895,1.0,5.0,4.0,5.0,0.0,4.0,24.0,4.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0
320036.0,3,375.0,500.0,2.18962,1.0,4.0,10.0,4.0,1.0,1.0,15.0,10.0,10.0,1.0,0.0,0.0,0.0,1.0,1.0
320037.0,3,0.0,0.0,2.18962,1.0,5.0,3.0,5.0,0.0,2.0,24.0,3.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0
320038.0,1,0.0,0.0,2.1895,1.0,4.0,12.0,4.0,1.0,4.0,17.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,
320040.0,2,0.0,0.0,2.1895,1.0,5.0,1.0,5.0,1.0,2.0,21.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
320043.0,2,0.0,0.0,2.1895,1.0,4.0,13.0,4.0,1.0,1.0,18.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0
320044.0,1,0.0,0.0,2.18962,1.0,4.0,10.0,4.0,0.0,4.0,16.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,
320045.0,3,0.0,0.0,2.18981,1.0,4.0,10.0,4.0,0.0,5.0,19.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0
320046.0,3,0.0,0.0,2.18967,1.0,4.0,11.0,4.0,0.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0
320051.0,3,375.0,500.0,2.18967,1.0,4.0,12.0,4.0,1.0,2.0,17.0,12.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0
320058.0,1,0.0,0.0,2.18967,1.0,3.0,9.0,3.0,1.0,4.0,16.0,9.0,9.0,0.0,0.0,1.0,0.0,0.0,
320059.0,2,0.0,0.0,2.18997,1.0,5.0,1.0,5.0,0.0,2.0,18.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
320060.0,1,0.0,0.0,2.18997,1.0,6.0,2.0,6.0,0.0,2.0,30.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,
320061.0,3,0.0,0.0,2.18997,1.0,6.0,1.0,6.0,1.0,4.0,17.0,1.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0
320062.0,2,0.0,0.0,2.1897,1.0,4.0,13.0,4.0,0.0,2.0,19.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
320063.0,1,0.0,0.0,2.1897,1.0,5.0,1.0,5.0,1.0,2.0,20.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
320064.0,1,0.0,0.0,2.1897,1.0,4.0,13.0,4.0,0.0,5.0,17.0,13.0,13.0,0.0,0.0,0.0,1.0,0.0,
320065.0,2,0.0,0.0,2.1897,1.0,5.0,2.0,5.0,0.0,5.0,20.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
320066.0,3,0.0,0.0,2.18997,1.0,4.0,12.0,4.0,0.0,4.0,18.0,12.0,12.0,0.0,0.0,1.0,0.0,1.0,1.0
320069.0,1,0.0,0.0,2.1897,1.0,5.0,1.0,5.0,1.0,1.0,17.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,
320070.0,3,0.0,0.0,2.1897,1.0,4.0,10.0,4.0,0.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0
320071.0,3,0.0,0.0,2.1897,1.0,3.0,9.0,3.0,0.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0
320072.0,2,0.0,0.0,2.18981,1.0,5.0,4.0,5.0,1.0,4.0,20.0,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
320073.0,1,0.0,0.0,2.18967,1.0,6.0,1.0,6.0,1.0,2.0,18.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,
320074.0,2,0.0,0.0,2.18981,1.0,3.0,9.0,3.0,1.0,9.0,19.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
320075.0,3,0.0,0.0,2.18967,1.0,4.0,10.0,4.0,1.0,2.0,17.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0
320076.0,3,1800.0,2400.0,2.18997,1.0,5.0,1.0,5.0,1.0,1.0,18.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0
320077.0,1,0.0,0.0,2.19009,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,
320078.0,2,0.0,0.0,2.1897,1.0,4.0,11.0,4.0,1.0,4.0,17.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
320079.0,3,0.0,0.0,2.18997,1.0,4.0,13.0,4.0,1.0,4.0,18.0,13.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0
320080.0,2,0.0,0.0,2.18997,1.0,5.0,3.0,5.0,0.0,8.0,22.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
320081.0,1,0.0,0.0,2.18984,1.0,3.0,9.0,3.0,0.0,1.0,15.0,9.0,9.0,1.0,0.0,0.0,0.0,0.0,
320082.0,2,0.0,0.0,2.18975,1.0,4.0,10.0,4.0,0.0,4.0,17.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0
